time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1755783000,14.51,14.75,14.368,14.515,15.615488594392518,15.702569538819747,15.581653938849168,0,0
1755797400,14.515,14.76,14.44,14.695,15.55232092054813,15.667676699354326,15.581653938849168,0,0
1755869400,14.59,15.99,14.3,15.92,15.486034991365353,15.615488594392518,15.581653938849168,0,0
1755883800,15.925,16.09,15.8,15.83,15.425669888785496,15.55232092054813,15.581653938849168,0,0
1756128600,15.74,15.91,15.17,15.4301,15.378628054343425,15.486034991365353,15.581653938849168,0,0
1756143000,15.425,15.63,15.2,15.21,15.344948965304583,15.425669888785496,15.581653938849168,0,0
1756215000,15.042,15.37,14.9,14.915,15.319161183863667,15.378628054343425,15.581653938849168,0,0
1756229400,14.915,15.33,14.845,15.22,15.29623551480032,15.344948965304583,15.581653938849168,0,0
1756301400,15.205,15.38,14.98,15.135,15.274276640118888,15.319161183863667,15.581653938849168,0,0
1756315800,15.135,15.315,14.805,14.81,15.253101113230413,15.29623551480032,15.567930577620064,0,0
1756387800,15.1,15.8723,14.7,15.825,15.233509025265764,15.274276640118888,15.567718527913298,0,0
1756402200,15.83,16.17,15.74,16.1298,15.219517034145332,15.253101113230413,15.545211572318042,0,0
1756474200,16.05,16.17,15.39,15.7912,15.215729648204185,15.233509025265764,15.545211572318042,0,0
1756488600,15.7999,15.955,15.7,15.785,15.222542316870063,15.219517034145332,15.538345260498573,0,0
1756819800,15.25,15.4828,14.31,14.515,15.236193711653122,15.215729648204185,15.538345260498573,0,0
1756834200,14.5199,15.07,14.4601,15.055,15.247464099408331,15.222542316870063,15.538345260498573,0,0
1756906200,15.21,15.31,14.8225,14.965,15.252153483881525,15.236193711653122,15.538345260498573,0,0
1756920600,14.96,14.9768,14.35,14.555,15.24980121816417,15.247464099408331,15.538345260498573,0,0
1756992600,14.61,14.935,14.2016,14.34,15.240122672349159,15.252153483881525,15.538345260498573,0,0
1757007000,14.3343,14.78,14.27,14.77,15.222746950767593,15.24980121816417,15.538345260498573,0,0
1757079000,15.06,15.68,14.78,15.52,15.199211939775575,15.240122672349159,15.538345260498573,0,0
1757093400,15.51,15.5698,15.085,15.11,15.176251131278246,15.222746950767593,15.508961845701519,0,0
1757338200,15,15.22,14.71,14.88,15.157182318704363,15.199211939775575,15.484342267811687,0,0
1757352600,14.88,15.3,14.84,15.26,15.141128609196503,15.176251131278246,15.461348561939019,0,0
1757424600,15.25,15.57,15.09,15.515,15.127680408425196,15.157182318704363,15.442170364543246,0,0
1757439000,15.514,16.225,15.47,16.2,15.12043674114512,15.141128609196503,15.43942741468331,0,0
1757511000,16.165,16.281,15.38,15.4588,15.123488659356447,15.127680408425196,15.43942741468331,0,0
1757525400,15.4554,15.62,15.3,15.4,15.135608970201702,15.12043674114512,15.43942741468331,0,0
1757597400,15.37,15.86,15.12,15.525,15.153112899580707,15.123488659356447,15.43942741468331,0,0
1757611800,15.525,16.01,15.45,15.895,15.174575450674482,15.135608970201702,15.43942741468331,0,0
1757683800,16,17.26,15.8581,16.965,15.203582895428015,15.153112899580707,14.858862782807503,1,0
1757698200,16.965,17.2365,16.93,17.01,15.248104754390926,15.174575450674482,14.917061078386164,0,0
1757943000,17.22,17.29,16.56,17.0219,15.313461628292055,15.203582895428015,14.979992500573347,0,0
1757957400,17.03,17.48,16.785,16.835,15.399488229696138,15.248104754390926,15.06501689681448,0,0
1758029400,16.91,17.07,15.76,16.07,15.501029924748082,15.313461628292055,15.143663687072257,0,0
1758043800,16.075,16.9064,16.055,16.88,15.608282421671456,15.399488229696138,15.246035200972475,0,0
1758115800,16.73,17.7,16.59,17.28,15.717460429664989,15.501029924748082,15.34144515330165,0,0
1758130200,17.295,18.015,16.667,17.695,15.836837427908163,15.608282421671456,15.43953752842792,0,0
1758202200,18.48,19.25,17.78,18.64,15.984367223179506,15.717460429664989,15.559910173662137,0,0
1758216600,18.635,18.89,18.16,18.35,16.16611735172758,15.836837427908163,15.745907234318594,0,0
1758288600,18.19,23.98,18.1751,23.31,16.41982058378106,15.984367223179506,15.822307617615575,0,0
1758303000,23.3028,23.6,22.97,23.275,16.809795090532795,16.16611735172758,16.232461621950556,0,0
1758547800,20.3,20.4,18.4141,20.01,17.23642803664088,16.41982058378106,16.526729101528804,0,0
1758562200,20.0181,20.9162,20.005,20.2074,17.672891160589195,16.809795090532795,16.981342149413695,0,0
1758634200,21.01,21.47,19.9151,20.86,18.088207676655564,17.23642803664088,17.390522880564028,0,0
1758648600,20.855,22.24,20.15,21.405,18.47737669839509,17.672891160589195,17.75488367345295,0,0
1758720600,21.92,22.45,20,21.28,18.84645600712419,18.088207676655564,18.088069626820772,0,0
1758735000,21.29,21.595,20.84,21.445,19.198481876806696,18.47737669839509,18.467301666524953,0,0
1758807000,20.4,21.18,19.4,19.545,19.522342158722154,18.84645600712419,18.770353392031964,0,0
1758821400,19.55,20.9,19.2101,20.575,19.806057826631125,19.198481876806696,19.047428971847378,0,0
1758893400,20.55,23.4437,20.06,20.78,20.047521685163066,19.522342158722154,19.222234177149584,0,0
1758907800,20.785,20.86,19.755,20.145,20.256330108804928,19.806057826631125,19.450527422792412,0,0
1759152600,20.7,21.3,19.13,19.32,20.432788248076072,20.047521685163066,19.607042896778733,0,0
1759167000,19.32,19.33,18.675,18.825,20.571355124237606,20.256330108804928,19.781198726604362,0,0
1759239000,18.85,19.29,18.34,18.4364,20.6634491920478,20.432788248076072,19.895803965674077,0,0
1759253400,18.43,18.59,18.21,18.42,20.707783954529422,20.571355124237606,19.981399101468106,0,0
1759325400,18.34,19.68,18,19.255,20.710049339941175,20.6634491920478,19.981399101468106,0,0
1759339800,19.2547,19.28,18.72,18.96,20.679497554091448,20.707783954529422,19.981399101468106,0,0
1759411800,19.31,20.405,19.21,20.06,20.627860793472394,20.710049339941175,19.981399101468106,0,0
1759426200,20.07,20.46,19.81,19.975,20.567471073186244,20.679497554091448,19.981399101468106,0,0
1759498200,21.75,25.84,20.9102,25.13,20.51781413273692,20.627860793472394,19.981399101468106,0,0
1759512600,25.12,25.36,24.0688,24.625,20.507944176002948,20.567471073186244,19.981399101468106,0,0
1759757400,21.62,23.155,20.93,22.7855,20.55886088559206,20.51781413273692,19.981399101468106,0,0
1759771800,22.78,23.39,22,22.13,20.65127379764377,20.507944176002948,19.981399101468106,0,0
